,x,y,area,excentricidad,semieje_menor,semieje_mayor,azul,verde,rojo,clase
2597,947,610,34.0,0.0,7.211102485656738,7.211102485656738,16,44,79,0
2598,948,159,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,29,48,81,0
2599,947,2038,68.5,0.6826680263945145,8.5448637008667,11.693620681762695,8,24,60,0
2600,947,1933,122.0,0.8674225080496278,9.281094551086426,18.652755737304688,79,126,124,0
2601,945,519,34.0,0.0,7.211102485656738,7.211102485656738,0,16,50,0
2602,947,457,114.5,0.8532629677953575,9.567726135253906,18.34722328186035,3,32,71,0
2603,944,3119,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,78,95,116,0
2604,947,2088,86.0,0.7714892489896775,8.904644966125488,13.995680809020996,8,34,71,0
2605,955,962,429.5,0.8712952101668483,17.734895706176758,36.13766860961914,27,78,104,0
2606,961,955,0.0,0.0,0.0,0.0,78,126,144,0
2607,946,1499,108.5,0.649756394924958,10.702346801757812,14.079395294189451,71,129,124,0
2608,943,1473,10.0,0.8944271837432317,2.683281660079956,6.0,69,114,125,0
2609,944,1486,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,3,53,83,0
2610,943,764,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,22,43,98,0
2611,941,3198,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,87,93,112,0
2612,944,2470,98.5,0.7706287749923107,9.4613676071167,14.846384048461914,1,17,63,0
2613,942,2132,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,41,86,0
2614,948,678,150.5,0.5675102324900958,14.946727752685549,18.1531925201416,48,72,100,0
2615,942,1695,40.5,0.9628412465927472,4.747550010681152,17.579090118408203,71,92,100,0
2616,952,1277,768.0,0.6787825712476546,28.6319637298584,38.9901008605957,59,106,137,0
2617,950,1287,0.0,0.0,0.0,0.0,63,102,140,0
2618,951,713,458.0,0.6281920908598354,22.432861328125,28.83185195922852,7,62,69,0
2619,943,577,71.5,0.8562932620881333,7.558934688568115,14.635202407836914,0,8,44,0
2620,941,538,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,4,16,56,0
2621,975,399,1789.0,0.8713633386763262,38.39273071289063,78.25057983398438,78,144,143,0
2622,950,1598,459.0,0.686048311470986,21.774925231933597,29.928865432739254,2,26,32,0
2623,942,1581,87.5,0.6010417958980449,10.459400177001951,13.08704948425293,0,10,17,0
2624,939,1422,34.0,0.0,7.211102485656738,7.211102485656738,14,45,66,0
2625,939,1359,34.0,0.0,7.211102485656738,7.211102485656738,0,20,58,0
2626,939,1012,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,20,47,0
2627,940,885,71.5,0.6764369517181106,8.823933601379395,11.980892181396484,0,32,86,0
2628,949,2189,501.5,0.7858079008369296,20.783132553100582,33.60407257080078,58,80,92,0
2629,938,72,34.0,0.0,7.211102485656738,7.211102485656738,25,41,87,0
2630,940,1440,91.5,0.8374685181803454,8.413576126098633,15.395788192749023,0,17,44,0
2631,939,612,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,0,11,53,0
2632,943,178,228.5,0.6496253626922773,15.579381942749023,20.49232482910156,5,24,59,0
2633,938,2563,82.5,0.7160562286161305,9.301801681518556,13.325550079345703,43,49,92,0
2634,938,2066,67.5,0.5868119895824162,9.232284545898438,11.401778221130373,5,24,59,0
2635,937,1989,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,26,50,56,0
2636,937,1771,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,40,60,0
2637,936,1473,10.0,0.8944271837432317,2.683281660079956,6.0,83,123,135,0
2638,937,1110,71.0,0.6875052155871268,8.925369262695312,12.29085922241211,0,1,27,0
2639,938,234,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,57,94,108,0
2640,940,1786,200.5,0.4066942808639863,16.28243064880371,17.82297134399414,41,71,100,0
2641,938,1234,131.5,0.4273087021710637,13.275430679321287,14.68349266052246,10,22,34,0
2642,935,813,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,15,38,83,0
2643,939,641,129.0,0.6782243969521884,11.871289253234863,16.154603958129883,0,19,35,0
2644,934,1158,34.0,0.0,7.211102485656738,7.211102485656738,39,76,110,0
2645,934,358,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,36,81,0
2646,937,155,135.5,0.6518191433852256,11.997370719909668,15.81985092163086,39,77,112,0
2647,933,2043,34.0,0.0,7.211102485656738,7.211102485656738,0,2,45,0
2648,933,350,34.0,0.0,7.211102485656738,7.211102485656738,0,99,131,0
2649,940,1846,127.0,0.9096452981281072,9.362683296203612,22.539724349975582,70,96,103,0
2650,937,1394,130.0,0.8615432932389419,10.448094367980955,20.579912185668945,67,115,119,0
2651,932,1191,34.0,0.0,7.211102485656738,7.211102485656738,6,25,62,0
2652,935,797,128.0,0.6641509611354879,12.064247131347656,16.1373348236084,8,25,51,0
2653,934,209,84.0,0.88200102945974,7.668867588043213,16.27354621887207,16,70,105,0
2654,931,2150,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,6,42,82,0
2655,942,1646,455.0,0.5707890995881882,23.338111877441406,28.423097610473636,16,71,116,0
2656,955,99,795.0,0.7797852234397958,34.151737213134766,54.55138397216797,23,75,88,0
2657,932,970,105.5,0.8696121362966593,8.809391975402832,17.842330932617188,10,63,100,0
2658,931,879,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,0,21,52,0
2659,929,1703,35.0,0.6423964780557666,7.256894111633301,9.46914768218994,0,15,38,0
2660,930,1629,58.0,0.4603152231279853,8.955709457397461,10.088035583496094,0,42,59,0
2661,929,1205,34.0,0.0,7.211102485656738,7.211102485656738,2,36,89,0
2662,929,476,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,0,11,49,0
2663,929,344,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,30,81,0
2664,931,2241,27.0,0.9141443671938936,4.370007991790772,10.779794692993164,0,42,94,0
2665,930,2192,80.5,0.6636229027973823,9.602616310119627,12.836567878723145,67,102,98,0
2666,957,2112,1749.0,0.3590536534881883,61.4322509765625,65.82142639160156,96,124,135,0
2667,959,2097,7.5,0.8376949329612183,3.0870018005371094,5.652416229248047,117,145,145,0
2668,927,1974,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,0,32,75,0
2669,935,1737,194.5,0.9407805734647484,10.598326683044434,31.26201629638672,56,86,81,0
2670,928,1241,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,0,11,48,0
2671,928,139,51.0,0.5191496722744712,8.057394981384277,9.427345275878906,32,33,83,0
2672,931,1798,115.0,0.8688309623923625,9.228631019592283,18.63960075378418,0,1,26,0
2673,926,526,34.0,0.0,7.211102485656738,7.211102485656738,0,24,77,0
2674,927,1965,74.0,0.6452647536918306,9.228157997131348,12.079388618469238,12,37,57,0
2675,926,1348,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,21,71,83,0
2676,929,441,97.5,0.8662249086542626,8.989513397216797,17.991466522216797,14,13,55,0
2677,929,168,143.5,0.6660448228708375,12.442933082580566,16.681509017944336,12,18,61,0
2678,925,2423,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,40,68,98,0
2679,924,1339,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,39,76,104,0
2680,927,1328,136.0,0.606105153386545,12.483705520629885,15.695182800292969,10,45,55,0
2681,930,1260,119.0,0.9316666737093444,8.276222229003906,22.77979278564453,0,34,70,0
2682,925,804,64.5,0.5627610385341953,8.82469367980957,10.675640106201172,0,41,99,0
2683,925,535,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,13,53,0
2684,925,386,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,17,33,75,0
2685,927,3356,141.5,0.6478526224348418,12.405923843383787,16.285747528076172,28,33,58,0
2686,959,2770,1706.5,0.9341624862008036,32.65341567993164,91.505126953125,90,151,165,0
2687,926,1146,106.5,0.8745221170816003,9.482905387878418,19.552961349487305,0,13,16,0
2688,926,545,89.0,0.5191007447335785,10.314047813415527,12.06726360321045,0,11,49,0
2689,923,2387,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,45,81,105,0
2690,923,1649,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,15,54,76,0
2691,924,895,91.5,0.7470994681340498,9.315423965454102,14.014220237731934,0,78,119,0
2692,921,1696,36.5,0.5538181698897334,8.00765609741211,9.617216110229492,15,70,85,0
2693,922,1593,37.5,0.7279691546146552,6.071308612823486,8.855340003967285,0,30,50,0
2694,922,1378,63.5,0.8060657233599611,7.707494735717773,13.02324390411377,10,52,75,0
2695,937,2282,976.5,0.843845355415536,29.31960105895996,54.64096450805664,64,113,123,0
2696,939,2285,1.0,0.0,0.0,0.0,87,141,142,0
2697,921,2004,94.0,0.9181725028650198,7.452834606170654,18.81169891357422,0,7,36,0
2698,936,1909,658.5,0.8632198353437673,21.43960189819336,42.4691047668457,25,71,59,0
2699,922,1630,108.0,0.7889745300575428,10.088471412658691,16.41934585571289,11,29,40,0
2700,920,1511,34.0,0.0,7.211102485656738,7.211102485656738,30,76,100,0
2701,931,1542,570.5,0.6484046220950755,27.53874015808105,36.17350387573242,0,50,70,0
2702,920,1502,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,4,37,0
2703,924,1114,143.0,0.8206769341967781,10.819984436035156,18.936168670654297,0,29,84,0
2704,919,363,34.0,0.0,7.211102485656738,7.211102485656738,0,23,75,0
2705,922,1715,155.5,0.5477120693541534,13.96491241455078,16.691125869750977,62,77,96,0
2706,919,1521,82.0,0.591060488238383,10.310172080993652,12.781829833984377,54,87,113,0
2707,918,808,34.0,0.0,7.211102485656738,7.211102485656738,0,24,77,0
2708,917,244,20.5,0.7793653752317399,4.662293910980225,7.440981864929199,48,109,129,0
2709,919,2192,83.0,0.5695787709098217,10.279555320739746,12.50650405883789,28,53,69,0
2710,918,2168,66.5,0.5936370624935173,9.254842758178713,11.50051498413086,68,72,77,0
2711,926,1304,345.5,0.6065430242387868,20.5045166015625,25.79020118713379,0,52,52,0
2712,916,372,34.0,0.0,7.211102485656738,7.211102485656738,17,52,86,0
2713,917,2158,99.0,0.7428895644706281,9.746859550476074,14.56028652191162,23,62,90,0
2714,916,1751,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,3,38,0
2715,916,1316,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,15,61,0
2716,916,763,51.0,0.3100193290169721,8.574649810791016,9.019014358520508,24,51,85,0
2717,919,1667,89.0,0.8373243350559879,14.824552536010742,27.11610984802246,13,37,79,0
2718,917,506,102.5,0.702175884505215,10.52012825012207,14.77538776397705,10,31,69,0
2719,911,2097,4.0,0.7071068131563781,2.1213202476501465,3.0,81,119,123,0
2720,920,2060,250.0,0.8456683725715028,13.94678783416748,26.131834030151367,46,100,107,0
2721,919,1576,280.5,0.7788513103636365,16.87130355834961,26.899030685424805,12,32,57,0
2722,919,1227,234.5,0.6887776962196523,15.777702331542969,21.76317024230957,0,51,83,0
2723,915,459,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,22,41,74,0
2724,910,2095,2.0,0.0,0.0,0.0,71,106,126,0
2725,917,995,133.5,0.8502850674363429,10.393625259399414,19.747638702392575,5,28,66,0
2726,913,914,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,2,35,68,0
2727,913,2582,80.0,0.7554753646022035,8.913028717041016,13.604000091552734,44,81,89,0
2728,913,1562,101.0,0.8744636935241035,8.897411346435547,18.341737747192383,0,28,41,0
2729,911,1433,34.0,0.0,7.211102485656738,7.211102485656738,9,48,62,0
2730,914,1260,111.5,0.6239487254536198,11.137335777282717,14.25186252593994,1,16,55,0
2731,914,719,111.5,0.7721017511212781,10.102506637573242,15.896968841552734,15,20,59,0
2732,912,647,57.0,0.6672587746932044,7.910004138946533,10.619935989379885,22,31,75,0
2733,923,1819,715.5,0.796590895344705,24.030073165893555,39.75074768066406,48,80,86,0
2734,936,1813,0.5,0.0,0.0,0.0,100,126,126,0
2735,913,1139,159.5,0.420309900125057,14.580647468566896,16.06894302368164,0,16,47,0
2736,909,784,34.0,0.0,7.211102485656738,7.211102485656738,16,17,37,0
2737,906,1660,2.0,0.0,0.0,0.0,34,87,114,0
2738,910,417,72.0,0.7841221727320047,7.959317207336426,12.82506275177002,6,53,105,0
2739,908,386,34.0,0.0,7.211102485656738,7.211102485656738,18,58,83,0
2740,906,2151,23.5,0.6545494067210056,5.305285930633545,7.017395496368408,26,32,51,0
2741,910,2131,191.5,0.9396136410534708,9.91836929321289,28.98099136352539,56,103,111,0
2742,910,1860,81.5,0.6801423147640887,10.022488594055176,13.671751022338867,93,110,129,0
2743,915,612,243.5,0.5682975177186423,18.2414493560791,22.169343948364254,22,41,74,0
2744,907,2390,51.5,0.5990227116171308,7.933737754821777,9.908105850219728,10,29,67,0
2745,910,2224,241.5,0.8518180341528543,13.96850299835205,26.66570281982422,0,8,47,0
2746,917,1985,334.5,0.8829448134572145,14.929218292236328,31.799694061279297,26,59,85,0
2747,907,1969,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,0,36,0
2748,906,1799,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,36,75,0
2749,908,1752,71.0,0.5271133982103114,9.37320327758789,11.029958724975586,0,0,15,0
2750,908,1684,96.0,0.729923727745183,10.41494846343994,15.23703384399414,1,9,22,0
2751,907,1654,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,1,42,74,0
2752,916,1448,194.0,0.9383647772493914,10.084797859191896,29.176618576049805,41,93,105,0
2753,907,892,71.0,0.5334609721089056,9.46126651763916,11.185848236083984,0,32,73,0
2754,906,1231,52.5,0.4318096654096945,8.56677532196045,9.497904777526855,0,20,59,0
2755,903,391,10.0,0.8944271837432317,2.683281660079956,6.0,36,101,122,0
2756,903,243,8.0,0.8660254037844387,2.5,5.0,66,96,125,0
2757,905,2498,70.5,0.6359037672041771,8.867620468139648,11.490002632141112,0,16,70,0
2758,906,2167,64.5,0.6897195501954648,8.117267608642578,11.210509300231934,48,79,118,0
2759,904,1986,34.0,0.0,7.211102485656738,7.211102485656738,0,14,45,0
2760,906,1955,101.0,0.8799165508623324,8.703767776489258,18.318775177001957,71,92,120,0
2761,902,1687,4.0,0.7071068131563781,2.1213202476501465,3.0,53,84,107,0
2762,904,403,48.0,0.9333924837225628,5.28758716583252,14.734517097473145,23,100,127,0
2763,905,2883,123.0,0.8968645038112243,9.149502754211426,20.68593978881836,92,111,108,0
2764,907,2080,68.5,0.7193888390121959,9.445085525512695,13.597728729248049,0,10,60,0
2765,905,1472,16.0,0.9354143427225764,3.181980609893799,9.0,66,117,133,0
2766,902,426,37.5,0.9548175088439388,4.478731632232666,15.070124626159668,52,117,132,0
2767,903,2485,63.5,0.8060654836119502,7.707496166229248,13.023239135742188,4,39,83,0
2768,900,438,2.0,0.0,0.0,0.0,56,115,130,0
2769,909,2034,214.0,0.8410289522239506,13.285452842712402,24.557662963867188,71,84,86,0
2770,901,1680,33.0,0.8767657141479507,5.074356555938721,10.55140209197998,0,16,44,0
2771,903,452,121.0,0.9384832693591916,9.45200252532959,27.371347427368164,14,73,119,0
2772,910,1914,750.5,0.891174376591715,23.50050926208496,51.80192565917969,90,125,145,0
2773,898,1673,6.0,0.8164965882550608,2.309401035308838,4.0,0,20,25,0
2774,898,473,14.0,0.9258201023032828,3.0237157344818115,8.0,71,120,134,0
2775,907,1540,215.0,0.7599557774680125,15.772680282592772,24.266603469848636,106,138,144,0
2776,900,2068,114.0,0.8933536456272699,8.990437507629395,20.00745964050293,15,57,86,0
2777,902,1771,117.0,0.66208596367053,11.304368019104004,15.083996772766112,9,19,36,0
2778,898,595,21.0,0.794919887529289,4.539650917053223,7.482352256774902,6,34,65,0
2779,897,2238,34.0,0.0,7.211102485656738,7.211102485656738,0,24,59,0
2780,898,837,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,10,16,59,0
2781,897,165,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,56,124,129,0
2782,897,1865,59.5,0.5247639565273744,8.928594589233398,10.488831520080566,0,15,61,0
2783,896,963,34.0,0.0,7.211102485656738,7.211102485656738,19,63,87,0
2784,895,2215,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,56,86,103,0
2785,895,1644,34.0,0.0,7.211102485656738,7.211102485656738,0,41,38,0
2786,895,128,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,33,60,97,0
2787,899,951,116.5,0.9230938217094282,8.718416213989258,22.67027282714844,12,34,75,0
2788,896,1179,190.0,0.8967393058637514,11.11339282989502,25.11165428161621,8,15,40,1
2789,893,2395,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,10,45,85,0
2790,892,2314,34.0,0.0,7.211102485656738,7.211102485656738,0,36,73,0
2791,891,2154,22.0,0.8451542412276803,4.391550540924072,8.215838432312012,8,33,77,0
2792,893,1108,65.0,0.8885574124529207,6.776639461517334,14.771469116210938,11,48,70,0
2793,891,3117,34.0,0.0,7.211102485656738,7.211102485656738,74,90,113,0
2794,891,1910,34.0,0.0,7.211102485656738,7.211102485656738,0,14,49,0
2795,890,1148,34.0,0.0,7.211102485656738,7.211102485656738,28,46,77,0
2796,894,817,145.0,0.7703623906019413,11.412574768066406,17.899093627929688,0,2,36,0
2797,889,1871,34.0,0.0,7.211102485656738,7.211102485656738,64,106,125,0
2798,894,1833,206.0,0.5841736224859242,15.502262115478516,19.10018920898437,9,75,100,0
2799,888,767,34.0,0.0,7.211102485656738,7.211102485656738,24,28,46,0
2800,886,567,4.0,0.7071068131563781,2.1213202476501465,3.0,69,129,135,0
2801,888,159,34.0,0.0,7.211102485656738,7.211102485656738,54,89,99,0
2802,887,3270,64.0,0.8970774675271007,6.6672563552856445,15.088615417480469,100,100,112,0
2803,892,2020,154.5,0.8785299667021631,10.774543762207031,22.555644989013672,17,16,42,0
2804,886,1685,30.5,0.5806971511901232,6.186348915100098,7.598820209503174,0,13,47,0
2805,892,1490,363.5,0.7233487498602932,18.760725021362305,27.17044258117676,0,22,58,0
2806,885,2495,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,12,44,97,0
2807,887,2405,81.5,0.5677595077568645,10.41088581085205,12.646933555603027,75,114,122,0
2808,887,1986,81.0,0.7610132031654769,8.874361991882324,13.679457664489746,0,19,44,0
2809,886,1797,89.5,0.7863623669737237,9.029114723205566,14.615763664245604,52,94,129,0
2810,891,992,176.5,0.789674803295292,12.838037490844728,20.92502212524414,19,56,76,0
2811,885,793,34.0,0.0,7.211102485656738,7.211102485656738,15,33,74,0
2812,887,2480,87.0,0.7624185986653855,9.272465705871582,14.32961368560791,62,94,117,0
2813,901,2292,987.5,0.4814166128324942,34.985897064208984,39.91582489013672,0,27,61,0
2814,885,2594,75.0,0.7063537954975669,8.661569595336914,12.236292839050291,4,22,53,0
2815,883,2396,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,54,94,112,0
2816,883,2239,10.0,0.8944271837432317,2.683281660079956,6.0,4,23,56,0
2817,882,1677,39.0,0.7377229123905215,6.649065971374512,9.848956108093262,0,21,27,0
2818,883,586,31.0,0.612862836614562,6.240443229675293,7.897402763366699,7,8,36,0
2819,884,69,65.0,0.4993917968729353,9.371987342834473,10.817456245422363,22,40,93,0
2820,885,1778,88.0,0.7550603157511693,8.978682518005371,13.69421100616455,0,10,44,0
2821,882,1298,34.0,0.0,7.211102485656738,7.211102485656738,0,27,79,0
2822,887,1162,145.0,0.6952486210745301,11.91509246826172,16.57707405090332,21,28,47,0
2823,887,2516,322.0,0.816055669420564,17.462121963500977,30.21267890930176,21,17,29,0
2824,893,2187,527.0,0.6887371188180533,26.208778381347656,36.14948272705078,108,119,127,0
2825,882,2007,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,9,27,0
2826,882,1893,59.5,0.5172016556677703,8.896585464477539,10.394864082336426,2,37,87,0
2827,882,1329,54.0,0.8071619174115233,6.867663383483887,11.63359832763672,24,67,84,0
2828,883,1247,124.0,0.7864950079062945,10.35099983215332,16.760129928588867,2,16,38,0
2829,880,1886,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,0,30,63,0
2830,878,1527,26.0,0.8824732500051498,4.558140277862549,9.69069480895996,0,33,72,0
2831,881,159,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,53,82,103,0
2832,879,2733,118.0,0.8982705904345,9.06757640838623,20.634260177612305,47,77,78,0
2833,887,86,174.5,0.9438511456581232,9.605690956115724,29.075464248657227,64,98,121,0
2834,879,2811,66.5,0.684025445397725,8.773188591003418,12.02699375152588,0,34,85,0
2835,878,1979,62.5,0.7081633195833908,7.980772018432617,11.303430557250977,0,5,43,0
2836,877,1836,34.0,0.0,7.211102485656738,7.211102485656738,0,0,30,0
2837,880,1764,147.0,0.7796679340841172,11.980813026428224,19.132774353027344,0,55,108,0
2838,877,1053,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,0,19,66,0
2839,879,538,95.5,0.6100732161891739,11.237106323242188,14.182086944580078,36,82,116,0
2840,878,2173,66.0,0.4615418493691964,9.418340682983398,10.616779327392578,0,2,30,0
2841,878,2140,74.0,0.5548361380798756,9.70390796661377,11.66391658782959,11,32,77,0
2842,876,670,34.0,0.0,7.211102485656738,7.211102485656738,13,45,86,0
2843,876,52,34.0,0.0,7.211102485656738,7.211102485656738,54,71,84,0
2844,876,2417,72.0,0.7147298171527028,8.870246887207031,12.682640075683594,0,38,95,0
2845,887,2087,309.0,0.77533874358701,20.1256046295166,31.867223739624023,18,47,62,0
2846,876,1000,44.0,0.4999999214107285,7.483314990997314,8.640987396240234,13,26,72,0
2847,874,869,32.5,0.9244320840045014,4.492915630340576,11.781707763671877,6,35,79,0
2848,877,2803,73.5,0.8346683844989039,7.790388107299805,14.144980430603027,54,77,103,0
2849,876,1925,68.0,0.683138227267032,8.429837226867676,11.543150901794434,1,33,62,0
2850,874,1494,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,3,75,109,0
2851,874,1310,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,18,67,93,0
2852,875,1225,96.0,0.8498741297153871,8.82418155670166,16.744630813598633,2,52,98,0
2853,872,885,2.0,0.0,0.0,0.0,31,96,117,0
2854,885,507,1003.0,0.914601062226866,26.471628189086918,65.4659194946289,11,61,97,0
2855,890,2434,454.5,0.9420652319229048,15.119709968566896,45.07564163208008,0,26,79,0
2856,874,2239,14.0,0.9258201023032828,3.0237157344818115,8.0,11,67,86,0
2857,874,1679,47.0,0.0,8.602325439453125,8.602325439453125,0,9,35,0
2858,877,931,147.0,0.672505583951784,12.903083801269531,17.434431076049805,10,22,56,0
2859,873,78,34.0,0.0,7.211102485656738,7.211102485656738,43,70,107,0
2860,873,2353,47.0,0.0,8.602325439453125,8.602325439453125,7,39,75,0
2861,873,384,46.0,0.5345225262926081,7.855844020843506,9.295160293579102,58,94,104,0
2862,876,2666,170.0,0.6434697546781593,14.304543495178224,18.687231063842773,0,9,41,0
2863,873,2374,60.5,0.7447746693717378,7.68736457824707,11.51982593536377,0,7,51,0
2864,873,1546,64.0,0.3779644379165083,9.242757797241213,9.983319282531738,0,0,29,0
2865,872,1527,76.5,0.7927624344899245,8.427984237670898,13.827004432678224,20,47,81,0
2866,907,109,5063.5,0.774242955487329,335.57525634765625,530.2280883789062,83,135,148,0
2867,967,15,0.0,0.0,0.0,0.0,76,125,139,0
2868,904,14,0.0,0.0,0.0,0.0,103,129,143,0
2869,882,32,0.0,0.0,0.0,0.0,85,127,139,0
2870,881,24,0.0,0.0,0.0,0.0,80,123,140,0
2871,880,22,0.0,0.0,0.0,0.0,86,122,140,0
2872,873,117,69.5,0.3611687884035675,10.033223152160645,10.759483337402344,22,14,24,0
2873,884,2331,1069.5,0.4631934620892248,35.61490249633789,40.18574142456055,4,11,20,0
2874,872,2152,67.5,0.4403072198373755,9.80524730682373,10.920842170715332,17,17,31,0
2875,871,1749,51.5,0.5990228402800175,7.933736801147461,9.908105850219728,0,34,65,0
2876,874,1290,189.5,0.5975695241312218,14.412829399108888,17.975208282470703,0,28,84,0
2877,871,85,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,34,43,80,0
2878,871,2464,77.5,0.6220125292601179,9.242264747619627,11.803548812866213,5,19,67,0
2879,871,1814,66.0,0.4615421751884463,9.418339729309082,10.616780281066896,64,126,136,0
2880,867,981,10.0,0.8944271837432317,2.683281660079956,6.0,41,69,93,0
2881,868,2481,34.0,0.0,7.211102485656738,7.211102485656738,35,62,88,0
2882,870,2401,84.0,0.7221608291737012,9.298542976379396,13.44253921508789,27,58,67,0
2883,873,2054,288.5,0.8527529167770889,14.955575942993164,28.633275985717773,83,118,131,0
2884,872,2054,0.0,0.0,0.0,0.0,94,136,155,0
2885,869,1123,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,3,4,18,0
2886,867,1902,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,64,102,120,0
2887,867,1839,16.0,0.7745966853179812,3.924283266067505,6.204836845397949,0,40,63,0
2888,867,1493,34.0,0.0,7.211102485656738,7.211102485656738,14,70,105,0
2889,865,1400,2.0,0.0,0.0,0.0,10,55,59,0
2890,869,1168,84.5,0.4057023527585354,10.304642677307127,11.274161338806152,2,25,70,0
2891,868,765,50.0,0.6254302800066871,7.545398235321045,9.67011547088623,11,11,47,0
2892,870,461,89.0,0.6288164900724953,10.21541690826416,13.13789176940918,37,60,105,0
2893,867,2422,47.0,0.0,8.602325439453125,8.602325439453125,0,31,81,0
2894,864,1433,4.0,0.7071068131563781,2.1213202476501465,3.0,33,79,96,0
2895,867,1248,47.0,0.0,8.602325439453125,8.602325439453125,6,49,98,0
2896,867,282,57.5,0.7330951718676464,7.793810844421387,11.459362030029297,11,3,20,0
2897,865,2546,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,19,58,96,0
2898,870,2520,191.0,0.8217803539535227,12.430402755737305,21.815210342407227,0,37,72,0
2899,867,1667,75.0,0.5358329355754345,9.49971866607666,11.25127124786377,0,10,38,0
2900,868,1333,103.0,0.6149348773193134,10.485441207885742,13.296646118164062,0,61,102,0
2901,865,1108,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,15,39,69,0
2902,880,777,1534.5,0.984055520428279,27.731475830078125,155.91607666015625,103,143,162,0
2903,867,535,52.0,0.6123725092032348,8.162413597106934,10.32472801208496,23,60,98,0
2904,865,116,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,12,15,29,0
2905,867,1446,216.5,0.930098506285045,10.953444480895996,29.82069396972656,7,29,40,0
2906,874,1465,213.0,0.9022545398276778,13.092245101928713,30.362079620361328,69,128,137,0
2907,863,3352,60.5,0.339686155296878,9.433183670043944,10.029552459716797,54,80,104,0
2908,865,2556,105.0,0.7196595597825294,10.532838821411133,15.169851303100586,4,56,93,0
2909,865,1969,90.0,0.7778061595705071,9.07731819152832,14.442731857299805,0,28,76,0
2910,863,561,80.5,0.8633525850323657,7.981436729431152,15.817317962646484,0,1,32,0
2911,862,3383,59.0,0.2510379611705595,9.329404830932615,9.638041496276855,48,48,72,0
2912,862,2332,47.0,0.0,8.602325439453125,8.602325439453125,0,2,48,0
2913,876,2124,534.5,0.6845913211321498,25.12606811523437,34.469932556152344,24,39,48,0
2914,862,2063,76.0,0.8047805819242403,8.33945369720459,14.04959774017334,0,21,58,0
2915,861,1242,37.5,0.6163858792662388,6.641403198242188,8.434124946594238,13,42,73,0
2916,862,3114,108.0,0.6039423474767283,11.320624351501465,14.203546524047852,31,44,68,0
2917,861,2368,45.5,0.3598035052873985,8.058319091796875,8.636737823486328,15,59,106,0
2918,860,861,24.5,0.6737480015035533,5.252264976501465,7.107633113861084,0,31,70,0
2919,860,478,40.0,0.4082482984688163,7.538788795471191,8.258329391479492,32,92,122,0
